Cible,Nombres,Iterations_Prog1,Resultat_v1,Iterations_Prog2,Resultat_v2,Division_Iterations
567,"[5, 10, 5, 4, 75, 10]",287896,False,34353,False,8.380519896370041
958,"[3, 75, 1, 3, 7, 8]",323339,False,46708,False,6.9225614455767746
290,"[10, 1, 9, 100, 6, 1]",814,True,590,True,1.3796610169491526
503,"[2, 75, 4, 8, 3, 8]",23770,True,8556,True,2.7781673679289387
588,"[10, 10, 9, 6, 2, 50]",7303,True,4850,True,1.5057731958762886
249,"[75, 50, 5, 10, 10, 7]",22358,True,8229,True,2.7169765463604327
766,"[10, 6, 5, 6, 5, 50]",294066,False,33995,False,8.650272098838064
965,"[8, 6, 3, 4, 5, 6]",206237,True,51230,True,4.025707593207105
359,"[5, 4, 5, 9, 25, 4]",2336,True,1743,True,1.3402180149168101
116,"[3, 8, 1, 7, 2, 1]",4371,True,1494,True,2.92570281124498
955,"[4, 25, 3, 4, 2, 25]",291890,False,32709,False,8.923843590449112
595,"[3, 7, 10, 25, 9, 6]",43355,True,22816,True,1.9002016129032258
507,"[3, 25, 5, 50, 1, 1]",52087,True,10755,True,4.843049744304975
200,"[2, 25, 10, 6, 10, 25]",29331,True,5611,True,5.227410443771164
355,"[7, 1, 1, 8, 10, 7]",367594,False,20480,False,17.94892578125
416,"[100, 9, 25, 1, 7, 8]",106757,True,39036,True,2.7348345117327595
183,"[2, 4, 5, 8, 1, 6]",6063,True,3561,True,1.7026116259477675
281,"[3, 8, 50, 3, 9, 9]",116718,True,21213,True,5.502192052043558
447,"[6, 3, 9, 10, 2, 4]",58256,True,30073,True,1.9371529278755029
248,"[9, 4, 8, 2, 6, 100]",51618,True,27613,True,1.869336906529533
585,"[8, 8, 7, 6, 1, 2]",340160,False,46955,False,7.244382919816846
743,"[6, 1, 2, 3, 7, 5]",350968,False,81546,False,4.303926618105119
595,"[5, 10, 5, 4, 1, 50]",2437,True,1597,True,1.5259862241703193
879,"[1, 6, 1, 5, 5, 8]",389854,False,21916,False,17.788556305895238
722,"[100, 1, 1, 50, 2, 10]",437417,False,46690,False,9.368537159991433
609,"[7, 7, 50, 100, 10, 7]",2199,True,1675,True,1.3128358208955224
947,"[4, 2, 6, 6, 9, 4]",296374,False,32017,False,9.256769841021956
210,"[5, 9, 3, 4, 5, 6]",26418,True,13761,True,1.919773272291258
440,"[1, 6, 9, 4, 100, 100]",2834,True,1308,True,2.1666666666666665
121,"[4, 5, 9, 7, 2, 1]",2353,True,1531,True,1.5369039843239714
821,"[3, 100, 5, 7, 5, 25]",65116,True,20150,True,3.2315632754342434
950,"[6, 5, 6, 7, 50, 2]",4389,True,3191,True,1.3754308994045754
286,"[2, 8, 1, 1, 6, 6]",2445,True,525,True,4.6571428571428575
900,"[50, 7, 9, 10, 1, 9]",35596,True,8537,True,4.169614618718519
890,"[4, 6, 50, 10, 10, 7]",37050,True,12896,True,2.872983870967742
775,"[100, 5, 3, 10, 10, 1]",381198,False,54535,False,6.989969744200972
463,"[5, 3, 6, 3, 25, 8]",6068,True,3505,True,1.731241084165478
492,"[9, 75, 50, 10, 25, 2]",46768,True,24777,True,1.8875570085159623
172,"[6, 2, 4, 1, 1, 50]",72931,True,13198,True,5.5259130171238064
847,"[50, 4, 10, 25, 5, 7]",248627,True,96545,True,2.5752447045419236
495,"[3, 2, 10, 7, 9, 5]",43096,True,23181,True,1.859108752857944
493,"[9, 8, 7, 7, 7, 5]",68871,True,8602,True,8.006393861892583
645,"[1, 1, 10, 5, 2, 2]",482172,False,24221,False,19.907187977375006
554,"[1, 2, 2, 3, 6, 25]",407536,False,52021,False,7.8340670113992426
563,"[5, 6, 3, 7, 100, 2]",17839,True,10321,True,1.7284177889739367
802,"[2, 4, 8, 25, 2, 4]",1080,True,869,True,1.2428078250863062
353,"[5, 4, 9, 6, 1, 2]",180470,True,57136,True,3.158604032483898
222,"[4, 4, 1, 9, 5, 6]",127376,True,23454,True,5.430885989596657
250,"[4, 7, 6, 4, 1, 9]",4780,True,2875,True,1.662608695652174
755,"[6, 7, 7, 9, 1, 2]",59698,True,13746,True,4.342936126873272
736,"[25, 2, 9, 100, 9, 10]",17454,True,6189,True,2.820164808531265
588,"[9, 3, 8, 8, 1, 8]",20678,True,2341,True,8.83297736010252
646,"[9, 7, 3, 8, 75, 3]",1346,True,813,True,1.6555965559655597
701,"[6, 4, 4, 50, 7, 8]",2347,True,1725,True,1.3605797101449275
817,"[50, 10, 5, 8, 2, 7]",64938,True,33609,True,1.9321610282959922
366,"[6, 5, 8, 9, 75, 10]",2697,True,1968,True,1.3704268292682926
737,"[1, 4, 6, 5, 3, 9]",5671,True,4018,True,1.411398705823793
338,"[4, 1, 4, 5, 2, 7]",283742,True,40097,True,7.076389754844502
548,"[6, 7, 5, 7, 3, 6]",23670,True,7429,True,3.186162336788262
951,"[9, 5, 7, 2, 8, 8]",273488,False,55528,False,4.9252269125486245
463,"[100, 2, 50, 3, 4, 9]",56095,True,30069,True,1.8655425853869434
273,"[100, 3, 3, 100, 8, 1]",14240,True,3832,True,3.7160751565762005
797,"[7, 75, 7, 3, 75, 2]",5326,True,3066,True,1.7371167645140249
844,"[100, 25, 75, 5, 9, 9]",68523,True,20981,True,3.2659549115866735
887,"[1, 2, 10, 75, 1, 5]",405392,False,42800,False,9.471775700934579
335,"[10, 6, 7, 1, 6, 10]",323687,False,25673,False,12.608070735792467
602,"[7, 4, 9, 1, 3, 7]",38506,True,14996,True,2.567751400373433
134,"[3, 75, 50, 25, 10, 3]",953,True,754,True,1.2639257294429709
400,"[3, 4, 75, 3, 6, 50]",7257,True,4799,True,1.5121900395915815
806,"[2, 6, 8, 3, 8, 10]",40948,True,13623,True,3.0057990163693753
684,"[3, 8, 1, 25, 8, 2]",379810,False,52459,False,7.240130387540746
665,"[9, 25, 3, 25, 5, 1]",13313,True,3635,True,3.6624484181568087
771,"[5, 75, 4, 5, 100, 3]",65194,True,28298,True,2.303837727047848
748,"[6, 25, 10, 2, 1, 6]",134457,True,34725,True,3.872051835853132
168,"[1, 5, 1, 5, 1, 9]",452738,False,7320,False,61.84945355191257
659,"[2, 25, 5, 5, 6, 10]",203785,True,45966,True,4.433385545838228
931,"[8, 8, 2, 50, 8, 6]",279402,False,25092,False,11.135102821616451
749,"[6, 4, 8, 3, 2, 7]",294805,True,98545,True,2.991577451925516
735,"[75, 4, 100, 4, 5, 6]",201671,True,47212,True,4.27160467677709
673,"[2, 9, 100, 10, 100, 75]",1769,True,859,True,2.059371362048894
757,"[25, 3, 3, 10, 7, 75]",14739,True,5068,True,2.908247829518548
673,"[5, 7, 10, 9, 4, 4]",56590,True,17789,True,3.181179380516049
900,"[100, 1, 4, 25, 5, 100]",2656,True,2117,True,1.254605573925366
453,"[4, 2, 75, 6, 4, 1]",1658,True,1146,True,1.4467713787085514
586,"[5, 3, 5, 6, 7, 3]",285057,False,29911,False,9.530172846110126
199,"[9, 9, 4, 1, 5, 6]",5808,True,3411,True,1.702726473175022
197,"[4, 50, 3, 10, 5, 7]",4671,True,3338,True,1.3993409227082085
722,"[50, 10, 6, 9, 7, 9]",24927,True,8862,True,2.8127962085308056
651,"[2, 10, 4, 7, 1, 5]",207320,True,63656,True,3.256880733944954
171,"[4, 8, 100, 100, 5, 8]",1842,True,878,True,2.0979498861047836
910,"[1, 4, 8, 1, 2, 6]",467209,False,43266,False,10.79852540100772
148,"[2, 50, 2, 1, 5, 10]",1655,True,1099,True,1.5059144676979073
500,"[7, 9, 1, 9, 6, 5]",287072,True,40515,True,7.085573244477354
337,"[8, 8, 7, 1, 10, 25]",17400,True,6995,True,2.487491065046462
429,"[10, 10, 6, 5, 10, 10]",313574,False,9003,False,34.82994557369766
681,"[3, 4, 3, 8, 1, 3]",440655,False,22382,False,19.687918863372353
579,"[7, 10, 6, 7, 2, 8]",4463,True,3193,True,1.3977450673347949
262,"[25, 4, 3, 4, 1, 2]",301876,True,42584,True,7.088953597595341
537,"[10, 4, 6, 9, 4, 5]",53862,True,17820,True,3.0225589225589227
364,"[75, 8, 25, 6, 3, 7]",69223,True,35352,True,1.9581070377913554
455,"[5, 10, 3, 5, 8, 4]",16536,True,9290,True,1.779978471474704
539,"[9, 3, 1, 10, 4, 8]",108333,True,39664,True,2.73126764824526
704,"[8, 3, 2, 4, 5, 3]",43873,True,13990,True,3.13602573266619
523,"[6, 4, 3, 10, 2, 2]",138056,True,33994,True,4.061187268341472
100,"[8, 5, 4, 10, 3, 100]",1,True,1,True,1.0
929,"[4, 25, 6, 7, 25, 2]",16184,True,6092,True,2.656598818122127
806,"[6, 3, 25, 5, 8, 10]",16675,True,9753,True,1.709730339382754
192,"[7, 2, 75, 25, 8, 6]",3718,True,2646,True,1.4051398337112624
544,"[9, 8, 5, 6, 8, 2]",62885,True,21715,True,2.895924476168547
622,"[100, 6, 7, 5, 7, 6]",61757,True,12177,True,5.071610413073827
698,"[10, 2, 8, 5, 75, 4]",22914,True,13155,True,1.7418472063854047
410,"[1, 10, 8, 5, 3, 25]",15871,True,9002,True,1.7630526549655632
762,"[1, 7, 9, 2, 5, 75]",15661,True,8912,True,1.7572935368043088
231,"[4, 9, 9, 8, 10, 1]",57735,True,14781,True,3.9060280089303836
589,"[9, 7, 9, 3, 2, 3]",166565,True,22942,True,7.260265016127626
760,"[50, 9, 3, 5, 2, 25]",2085,True,1662,True,1.2545126353790614
386,"[100, 7, 8, 9, 5, 2]",8284,True,5338,True,1.5518920944173848
159,"[25, 10, 10, 6, 5, 1]",24739,True,6287,True,3.934945124860824
829,"[50, 5, 10, 8, 75, 4]",25648,True,14327,True,1.7901863614155091
953,"[9, 2, 7, 6, 3, 9]",290814,False,56515,False,5.145784305051756
406,"[3, 100, 5, 75, 50, 25]",220199,True,91100,True,2.417113062568606
824,"[100, 50, 10, 9, 50, 3]",270614,False,56577,False,4.78310974424236
176,"[8, 6, 7, 25, 2, 50]",10956,True,6566,True,1.6685957965275662
653,"[9, 4, 6, 2, 8, 7]",33638,True,18150,True,1.8533333333333333
797,"[3, 9, 75, 8, 5, 6]",268120,False,102615,False,2.6128733615943087
235,"[9, 5, 6, 10, 6, 9]",6884,True,3344,True,2.0586124401913874
128,"[3, 5, 9, 1, 4, 5]",20092,True,5476,True,3.669101533966399
849,"[5, 50, 8, 25, 2, 3]",26867,True,15457,True,1.738176877789998
554,"[1, 9, 25, 7, 5, 4]",278785,True,72771,True,3.830990367041816
288,"[1, 9, 8, 5, 7, 8]",1008,True,568,True,1.7746478873239437
913,"[6, 5, 7, 8, 1, 8]",313969,False,43975,False,7.139715747583854
395,"[1, 8, 3, 9, 1, 1]",474923,False,14561,False,32.61609779548108
248,"[10, 10, 4, 1, 2, 3]",35721,True,14218,True,2.5123786749191166
677,"[5, 5, 100, 25, 8, 7]",6687,True,4368,True,1.5309065934065933
765,"[3, 8, 7, 10, 7, 1]",331925,False,45751,False,7.255032676881379
237,"[50, 10, 2, 6, 2, 3]",66845,True,20097,True,3.3261183261183263
637,"[100, 5, 25, 10, 3, 75]",71645,True,37493,True,1.9108900328061238
901,"[8, 2, 50, 4, 25, 2]",92363,True,32859,True,2.810888949755014
696,"[1, 25, 7, 3, 6, 9]",35093,True,19956,True,1.7585187412307075
210,"[6, 75, 1, 3, 10, 8]",4241,True,2690,True,1.5765799256505577
366,"[7, 8, 1, 100, 3, 100]",8444,True,2692,True,3.136701337295691
406,"[1, 100, 10, 7, 10, 1]",405878,False,23104,False,17.567434210526315
813,"[8, 7, 1, 2, 3, 8]",367205,False,50237,False,7.309453191870534
738,"[3, 2, 75, 6, 50, 6]",99751,True,28908,True,3.450636502006365
396,"[8, 5, 7, 75, 7, 6]",6564,True,3120,True,2.103846153846154
483,"[50, 75, 8, 4, 4, 75]",173,True,117,True,1.4786324786324787
607,"[9, 3, 3, 1, 8, 25]",12759,True,3293,True,3.8745824476161554
677,"[6, 4, 75, 5, 8, 75]",4058,True,2171,True,1.8691847075080608
983,"[6, 8, 10, 6, 9, 1]",254378,True,40802,True,6.234449291701387
842,"[2, 4, 7, 10, 5, 25]",16548,True,9400,True,1.7604255319148936
678,"[25, 1, 10, 10, 100, 50]",339780,False,51131,False,6.645283683088537
683,"[9, 50, 10, 4, 10, 75]",252449,False,53573,False,4.712243107535512
185,"[2, 2, 10, 8, 8, 6]",1700,True,826,True,2.0581113801452786
714,"[4, 25, 25, 4, 10, 5]",24631,True,7812,True,3.1529697900665643
175,"[2, 6, 6, 6, 7, 5]",22328,True,3120,True,7.156410256410257
137,"[3, 1, 7, 4, 7, 25]",1729,True,856,True,2.0198598130841123
146,"[8, 8, 2, 3, 10, 1]",6122,True,3607,True,1.6972553368450236
554,"[7, 50, 6, 75, 25, 5]",88954,True,44495,True,1.9991909203281268
938,"[5, 6, 2, 75, 8, 8]",56736,True,18204,True,3.116677653263019
721,"[75, 1, 9, 75, 9, 100]",304674,False,24554,False,12.40832450924493
547,"[6, 7, 10, 6, 2, 1]",3361,True,2246,True,1.4964381121994657
560,"[9, 1, 2, 75, 100, 4]",18688,True,8491,True,2.2009186197149924
192,"[10, 8, 1, 6, 7, 10]",57817,True,20881,True,2.7688808007279344
756,"[3, 75, 100, 100, 3, 3]",380482,False,17196,False,22.126192137706443
197,"[9, 8, 75, 50, 7, 3]",4291,True,3042,True,1.4105851413543722
924,"[100, 9, 3, 2, 9, 3]",60735,True,11977,True,5.070969357936044
795,"[2, 9, 6, 2, 8, 7]",295061,False,57182,False,5.160032877478927
561,"[6, 1, 4, 9, 5, 8]",324856,False,81835,False,3.9696462393841268
356,"[7, 5, 50, 10, 75, 5]",275323,False,58694,False,4.690820186049681
689,"[5, 8, 4, 10, 75, 25]",17400,True,10088,True,1.724821570182395
882,"[6, 3, 6, 50, 10, 5]",33084,True,16927,True,1.9545105452826845
788,"[5, 9, 8, 9, 6, 3]",276773,False,55647,False,4.973727244954804
579,"[2, 8, 25, 50, 9, 4]",22148,True,12578,True,1.7608522817618064
263,"[10, 25, 5, 7, 7, 50]",16460,True,5209,True,3.159915530812056
422,"[25, 3, 75, 3, 75, 6]",184,True,176,True,1.0454545454545454
938,"[4, 100, 1, 6, 8, 7]",8848,True,4314,True,2.0509967547519703
709,"[50, 2, 50, 50, 4, 9]",26991,True,8136,True,3.3174778761061945
438,"[3, 7, 100, 8, 5, 1]",35754,True,14800,True,2.415810810810811
998,"[75, 1, 8, 7, 1, 7]",359479,False,20074,False,17.9076915412972
603,"[7, 1, 4, 4, 7, 3]",63133,True,13550,True,4.659261992619927
877,"[5, 8, 100, 3, 50, 8]",1432,True,1122,True,1.2762923351158646
215,"[2, 1, 1, 1, 1, 8]",607578,False,4369,False,139.06569008926527
512,"[6, 6, 1, 6, 2, 5]",382200,False,21371,False,17.88404847690796
490,"[6, 5, 7, 4, 5, 3]",84459,True,28860,True,2.9265072765072766
855,"[3, 1, 6, 75, 7, 10]",40896,True,17031,True,2.401268275497622
929,"[4, 75, 100, 7, 2, 2]",15125,True,4925,True,3.0710659898477157
116,"[5, 5, 10, 5, 9, 10]",112442,True,8697,True,12.928826031965045
438,"[5, 2, 1, 25, 10, 100]",46705,True,19773,True,2.3620593738936932
729,"[4, 10, 3, 75, 1, 5]",30400,True,13334,True,2.2798860056997152
508,"[2, 3, 3, 4, 75, 100]",150,True,150,True,1.0
535,"[1, 100, 2, 25, 7, 1]",5567,True,3278,True,1.6982916412446614
208,"[4, 75, 3, 4, 9, 5]",6241,True,4241,True,1.4715868898844613
576,"[3, 4, 2, 2, 7, 10]",32874,True,10259,True,3.2044058875134027
267,"[4, 100, 9, 8, 5, 1]",71185,True,27533,True,2.5854429230378093
468,"[25, 8, 5, 3, 5, 8]",161889,True,29084,True,5.566256360885711
369,"[1, 1, 3, 100, 1, 8]",489109,False,15505,False,31.545243469848437
208,"[6, 9, 8, 8, 25, 50]",3175,True,1612,True,1.9696029776674937
474,"[9, 100, 25, 4, 1, 1]",131730,True,21960,True,5.998633879781421
980,"[9, 50, 25, 5, 5, 8]",70088,True,21515,True,3.2576342086916106
661,"[6, 9, 10, 8, 75, 6]",727,True,581,True,1.2512908777969018
828,"[6, 1, 5, 1, 9, 3]",47312,True,9640,True,4.907883817427386
659,"[75, 6, 8, 5, 7, 25]",53627,True,28498,True,1.8817811776265
560,"[2, 10, 100, 5, 10, 6]",33276,True,11857,True,2.8064434511259173
790,"[2, 10, 100, 2, 2, 3]",77335,True,20543,True,3.7645426666017623
947,"[5, 50, 9, 8, 1, 1]",361842,False,38113,False,9.493925957022538
777,"[1, 3, 1, 25, 7, 3]",485994,False,26332,False,18.456402855840803
657,"[1, 8, 2, 8, 1, 10]",22371,True,6210,True,3.602415458937198
395,"[2, 4, 7, 3, 75, 4]",17107,True,6538,True,2.616549403487305
747,"[2, 6, 8, 75, 2, 5]",825,True,660,True,1.25
591,"[6, 100, 2, 2, 1, 3]",4334,True,1789,True,2.422582448295137
796,"[50, 10, 100, 4, 25, 9]",13195,True,7382,True,1.7874559739907885
520,"[5, 4, 50, 5, 9, 6]",13085,True,7448,True,1.7568474758324382
900,"[10, 75, 100, 5, 6, 25]",32710,True,18415,True,1.7762693456421395
204,"[1, 10, 5, 100, 3, 2]",1029,True,812,True,1.2672413793103448
463,"[50, 75, 75, 9, 8, 6]",63329,True,22452,True,2.820639586673793
677,"[9, 6, 25, 9, 9, 75]",87374,True,16428,True,5.318602386169954
645,"[100, 3, 6, 7, 5, 2]",73266,True,37078,True,1.9759965478181132
908,"[10, 4, 7, 25, 50, 9]",2955,True,2216,True,1.3334837545126355
154,"[2, 1, 7, 5, 50, 75]",1442,True,1179,True,1.2230703986429177
682,"[7, 3, 4, 5, 9, 8]",23655,True,13685,True,1.7285348922177566
720,"[10, 4, 4, 6, 7, 6]",30804,True,5625,True,5.476266666666667
870,"[100, 3, 25, 75, 9, 5]",12682,True,7502,True,1.6904825379898694
536,"[100, 5, 8, 8, 100, 8]",137497,True,13929,True,9.871275755617775
252,"[75, 1, 2, 9, 100, 10]",45049,True,19230,True,2.342641705668227
780,"[6, 7, 3, 100, 25, 25]",244493,True,60710,True,4.027227804315599
368,"[2, 3, 3, 7, 25, 1]",78883,True,19360,True,4.0745351239669425
799,"[9, 2, 2, 3, 4, 9]",319135,False,32429,False,9.841037343118813
726,"[25, 5, 7, 9, 3, 4]",160,True,160,True,1.0
863,"[100, 1, 5, 75, 2, 100]",335207,False,50353,False,6.657140587452584
766,"[8, 3, 75, 100, 100, 25]",264848,False,55953,False,4.73340124747556
387,"[4, 8, 4, 4, 4, 5]",327911,False,9138,False,35.88432917487415
334,"[50, 10, 3, 4, 3, 5]",134718,True,40235,True,3.3482788616875854
443,"[100, 6, 3, 6, 7, 2]",109411,True,37940,True,2.8837901950448077
288,"[3, 2, 10, 2, 8, 100]",29615,True,9729,True,3.0439921883030117
296,"[8, 5, 5, 4, 25, 7]",6658,True,2356,True,2.82597623089983
390,"[3, 50, 2, 9, 50, 3]",354390,False,38622,False,9.175858319092745
232,"[9, 8, 8, 4, 4, 1]",15919,True,2490,True,6.393172690763052
945,"[2, 10, 50, 2, 2, 3]",351045,False,29400,False,11.94030612244898
188,"[4, 2, 5, 3, 100, 50]",3996,True,2947,True,1.3559552086868
741,"[5, 4, 1, 4, 3, 10]",129597,True,32185,True,4.026627310859096
887,"[8, 1, 6, 1, 100, 6]",61247,True,6350,True,9.6451968503937
282,"[50, 1, 7, 7, 25, 4]",78790,True,18713,True,4.210441938759152
188,"[2, 5, 75, 4, 7, 7]",3530,True,1637,True,2.156383628588882
560,"[1, 8, 6, 2, 4, 3]",34296,True,17605,True,1.9480829309855154
271,"[9, 25, 10, 5, 4, 9]",4934,True,3497,True,1.4109236488418644
526,"[4, 2, 10, 75, 3, 8]",5886,True,4281,True,1.3749124036440084
813,"[5, 8, 4, 4, 10, 10]",18788,True,3697,True,5.081958344603732
322,"[8, 8, 6, 50, 2, 1]",6176,True,3664,True,1.685589519650655
919,"[10, 9, 10, 9, 6, 25]",14752,True,5248,True,2.8109756097560976
959,"[25, 8, 1, 9, 10, 3]",106999,True,39777,True,2.6899715916233
519,"[25, 6, 10, 5, 4, 4]",10407,True,4052,True,2.5683613030602173
523,"[8, 2, 4, 8, 8, 10]",296077,False,24201,False,12.23408123631255
819,"[5, 8, 75, 2, 100, 6]",2601,True,2047,True,1.2706399609184171
438,"[75, 75, 6, 9, 10, 75]",130068,True,17368,True,7.4889451865499765
585,"[1, 50, 1, 3, 1, 3]",554124,False,8874,False,62.44354293441515
651,"[6, 100, 8, 10, 10, 1]",62210,True,14428,True,4.31175492098697
714,"[8, 6, 6, 75, 50, 5]",45977,True,14195,True,3.2389573793589292
358,"[7, 9, 3, 2, 2, 7]",155896,True,26632,True,5.8537098227696
855,"[6, 25, 3, 4, 1, 7]",238159,True,73422,True,3.2437007981259023
260,"[5, 2, 8, 25, 5, 2]",28299,True,9466,True,2.9895415170082402
747,"[6, 8, 9, 100, 5, 9]",6619,True,3201,True,2.0677913152139955
662,"[5, 8, 6, 10, 10, 4]",46788,True,14173,True,3.301206519438369
522,"[1, 100, 100, 5, 2, 1]",434565,False,24960,False,17.41045673076923
433,"[6, 5, 2, 9, 25, 10]",18641,True,10954,True,1.701752784371006
848,"[7, 3, 100, 1, 25, 25]",59441,True,14207,True,4.1839234180333635
881,"[9, 4, 2, 4, 6, 10]",286224,False,56283,False,5.085443206652098
296,"[2, 8, 2, 9, 5, 8]",4249,True,2619,True,1.6223749522718596
457,"[5, 5, 3, 2, 10, 4]",106150,True,25727,True,4.126015470128658
295,"[75, 100, 75, 1, 10, 9]",307384,False,44749,False,6.869069699881561
231,"[1, 8, 5, 2, 3, 6]",2465,True,1903,True,1.2953231739358908
816,"[75, 9, 8, 5, 7, 6]",2272,True,1776,True,1.2792792792792793
713,"[2, 4, 1, 5, 5, 2]",378545,False,24543,False,15.423746078311535
153,"[5, 10, 8, 6, 2, 9]",218,True,218,True,1.0
201,"[6, 8, 1, 3, 5, 50]",5359,True,3256,True,1.645884520884521
764,"[50, 6, 8, 7, 3, 7]",16264,True,5662,True,2.87248322147651
703,"[50, 7, 10, 9, 6, 9]",9715,True,4094,True,2.3729848558866635
876,"[2, 10, 7, 100, 10, 6]",40162,True,12932,True,3.1056294463346736
373,"[4, 5, 8, 6, 25, 10]",3920,True,2817,True,1.3915512957046503
886,"[10, 50, 2, 5, 7, 2]",25843,True,9505,True,2.718884797475013
130,"[7, 10, 4, 5, 75, 75]",9536,True,3748,True,2.544290288153682
580,"[100, 6, 100, 7, 7, 2]",421,True,320,True,1.315625
598,"[7, 50, 5, 1, 5, 4]",121785,True,26200,True,4.6482824427480915
579,"[9, 10, 3, 8, 4, 100]",5128,True,3678,True,1.3942359978249048
398,"[5, 8, 7, 8, 7, 8]",46626,True,4085,True,11.413953488372092
183,"[9, 6, 5, 5, 10, 25]",1950,True,1009,True,1.9326065411298314
703,"[5, 1, 75, 25, 50, 4]",317244,False,85858,False,3.6949847422488293
312,"[25, 10, 6, 10, 10, 5]",81944,True,14047,True,5.833558766996512
877,"[75, 3, 10, 1, 50, 9]",1292,True,903,True,1.4307862679955703
890,"[10, 9, 2, 100, 6, 9]",1971,True,1431,True,1.3773584905660377
598,"[1, 7, 5, 8, 100, 1]",1302,True,908,True,1.433920704845815
177,"[7, 2, 9, 7, 6, 10]",3284,True,2567,True,1.2793143747565252
291,"[4, 2, 7, 4, 10, 4]",300255,False,24376,False,12.317648506727929
290,"[10, 100, 25, 10, 75, 10]",468,True,351,True,1.3333333333333333
435,"[5, 6, 5, 9, 6, 2]",5736,True,3154,True,1.8186429930247305
580,"[25, 7, 6, 5, 100, 6]",6780,True,3209,True,2.1128077282642566
141,"[100, 8, 5, 75, 100, 5]",18740,True,7080,True,2.646892655367232
741,"[6, 3, 7, 3, 1, 50]",106039,True,27771,True,3.8183356739044325
378,"[8, 2, 25, 2, 25, 50]",71782,True,14156,True,5.070782706979372
141,"[5, 4, 1, 7, 5, 9]",4625,True,2940,True,1.5731292517006803
618,"[25, 7, 8, 6, 9, 10]",20909,True,12034,True,1.7374937676583015
744,"[7, 1, 75, 25, 4, 5]",335219,False,88736,False,3.777711413631446
439,"[1, 25, 6, 9, 4, 4]",317291,False,45358,False,6.995259932095771
318,"[9, 4, 4, 5, 5, 2]",243046,True,27936,True,8.700100229095074
738,"[50, 1, 7, 3, 100, 2]",18524,True,7838,True,2.363357999489666
665,"[4, 2, 100, 75, 5, 25]",104067,True,52239,True,1.992132314937116
306,"[100, 2, 5, 4, 3, 1]",67877,True,25330,True,2.679707856296881
857,"[3, 3, 50, 7, 50, 8]",155775,True,24785,True,6.28505144240468
334,"[100, 9, 2, 25, 25, 2]",4279,True,1311,True,3.2639206712433255
131,"[9, 50, 8, 10, 6, 8]",8154,True,3799,True,2.1463543037641486
